6,00:00:00 11/13/24
3,00:00:00 11/14/24
2,00:00:00 11/15/24
12,00:00:00 11/16/24
2,00:00:00 11/17/24
7,00:00:00 11/18/24
0,00:00:00 11/19/24
0,00:00:00 11/20/24
3,00:00:00 11/21/24
1,00:00:00 11/22/24
1,00:00:00 11/23/24
6,00:00:00 11/24/24
4,00:00:00 11/25/24
1,00:00:00 11/26/24
10,00:00:00 11/27/24
10,00:00:00 11/28/24
1,00:00:00 11/29/24
12,00:00:00 11/30/24
12,00:00:00 12/1/24
12,00:00:00 12/2/24
2,00:00:00 12/3/24
7,00:00:00 12/4/24
2,00:00:00 12/5/24
11,00:00:00 12/6/24
10,00:00:00 12/7/24
6,00:00:00 12/8/24
9,00:00:00 12/9/24
10,00:00:00 12/10/24
3,00:00:00 12/11/24
5,00:00:00 12/12/24
2,00:00:00 12/13/24
6,00:00:00 12/14/24
0,00:00:00 12/15/24
1,00:00:00 12/16/24
3,00:00:00 12/17/24
1,00:00:00 12/18/24
0,00:00:00 12/19/24
0,00:00:00 12/20/24
0,00:00:00 12/21/24
0,00:00:00 12/22/24
1,00:00:00 12/23/24
6,00:00:00 12/24/24
2,00:00:00 12/25/24
1,00:00:00 12/26/24
1,00:00:00 12/27/24
0,00:00:00 12/28/24
1,00:00:00 12/29/24
4,00:00:00 12/30/24
2,00:00:00 12/31/24
0,00:00:00 1/1/25
2,00:00:00 1/2/25
8,00:00:00 1/3/25
12,00:00:00 1/4/25
10,00:00:00 1/5/25
4,00:00:00 1/6/25
12,00:00:00 1/7/25
7,00:00:00 1/8/25
11,00:00:00 1/9/25
7,00:00:00 1/10/25
1,00:00:00 1/11/25
3,00:00:00 1/12/25
1,00:00:00 1/13/25
13,00:00:00 1/14/25
9,00:00:00 1/15/25
2,00:00:00 1/16/25
4,00:00:00 1/17/25
10,00:00:00 1/18/25
13,00:00:00 1/19/25
12,00:00:00 1/20/25
7,00:00:00 1/21/25
14,00:00:00 1/22/25
2,00:00:00 1/23/25
14,00:00:00 1/24/25
4,00:00:00 1/25/25
8,00:00:00 1/26/25
14,00:00:00 1/27/25
5,00:00:00 1/28/25
12,00:00:00 1/29/25
13,00:00:00 1/30/25
12,00:00:00 1/31/25
14,00:00:00 2/1/25
2,00:00:00 2/2/25
2,00:00:00 2/3/25
1,00:00:00 2/4/25
11,00:00:00 2/5/25
3,00:00:00 2/6/25
16,00:00:00 2/7/25
6,00:00:00 2/8/25
1,00:00:00 2/9/25
15,00:00:00 2/10/25
10,00:00:00 2/11/25
11,00:00:00 2/12/25
0,00:00:00 2/13/25
2,00:00:00 2/14/25
0,00:00:00 2/15/25
0,00:00:00 2/16/25
1,00:00:00 2/17/25
1,00:00:00 2/18/25
1,00:00:00 2/19/25
1,00:00:00 2/20/25
2,00:00:00 2/21/25
10,00:00:00 2/22/25
15,00:00:00 2/23/25
15,00:00:00 2/24/25
5,00:00:00 2/25/25
18,00:00:00 2/26/25
8,00:00:00 2/27/25
18,00:00:00 2/28/25
12,00:00:00 3/1/25
21,00:00:00 3/2/25
19,00:00:00 3/3/25
14,00:00:00 3/4/25
1,00:00:00 3/5/25
4,00:00:00 3/6/25
20,00:00:00 3/7/25
9,00:00:00 3/8/25
21,00:00:00 3/9/25
20,00:00:00 3/10/25
18,00:00:00 3/11/25
20,00:00:00 3/12/25
19,00:00:00 3/13/25
17,00:00:00 3/14/25
14,00:00:00 3/15/25
3,00:00:00 3/16/25
22,00:00:00 3/17/25
19,00:00:00 3/18/25
16,00:00:00 3/19/25
0,00:00:00 3/20/25
23,00:00:00 3/21/25
8,00:00:00 3/22/25
21,00:00:00 3/23/25
3,00:00:00 3/24/25
23,00:00:00 3/25/25
20,00:00:00 3/26/25
17,00:00:00 3/27/25
11,00:00:00 3/28/25
18,00:00:00 3/29/25
3,00:00:00 3/30/25
2,00:00:00 3/31/25
24,00:00:00 4/1/25
6,00:00:00 4/2/25
6,00:00:00 4/3/25
6,00:00:00 4/4/25
8,00:00:00 4/5/25
20,00:00:00 4/6/25
22,00:00:00 4/7/25
21,00:00:00 4/8/25
24,00:00:00 4/9/25
14,00:00:00 4/10/25
4,00:00:00 4/11/25
17,00:00:00 4/12/25
20,00:00:00 4/13/25
7,00:00:00 4/14/25
15,00:00:00 4/15/25
23,00:00:00 4/16/25
20,00:00:00 4/17/25
10,00:00:00 4/18/25
5,00:00:00 4/19/25
22,00:00:00 4/20/25
3,00:00:00 4/21/25
11,00:00:00 4/22/25
20,00:00:00 4/23/25
16,00:00:00 4/24/25
6,00:00:00 4/25/25
3,00:00:00 4/26/25
23,00:00:00 4/27/25
21,00:00:00 4/28/25
4,00:00:00 4/29/25
16,00:00:00 4/30/25
17,00:00:00 5/1/25
3,00:00:00 5/2/25
4,00:00:00 5/3/25
12,00:00:00 5/4/25
21,00:00:00 5/5/25
21,00:00:00 5/6/25
20,00:00:00 5/7/25
16,00:00:00 5/8/25
22,00:00:00 5/9/25
20,00:00:00 5/10/25
23,00:00:00 5/11/25
19,00:00:00 5/12/25
21,00:00:00 5/13/25
14,00:00:00 5/14/25
14,00:00:00 5/15/25
12,00:00:00 5/16/25
14,00:00:00 5/17/25
10,00:00:00 5/18/25
20,00:00:00 5/19/25
12,00:00:00 5/20/25
2,00:00:00 5/21/25
4,00:00:00 5/22/25
18,00:00:00 5/23/25
22,00:00:00 5/24/25
14,00:00:00 5/25/25
21,00:00:00 5/26/25
15,00:00:00 5/27/25
8,00:00:00 5/28/25
5,00:00:00 5/29/25
15,00:00:00 5/30/25
15,00:00:00 5/31/25
17,00:00:00 6/1/25
17,00:00:00 6/2/25
20,00:00:00 6/3/25
3,00:00:00 6/4/25
20,00:00:00 6/5/25
20,00:00:00 6/6/25
7,00:00:00 6/7/25
9,00:00:00 6/8/25
16,00:00:00 6/9/25
11,00:00:00 6/10/25
20,00:00:00 6/11/25
17,00:00:00 6/12/25
14,00:00:00 6/13/25
17,00:00:00 6/14/25
12,00:00:00 6/15/25
11,00:00:00 6/16/25
6,00:00:00 6/17/25
15,00:00:00 6/18/25
7,00:00:00 6/19/25
18,00:00:00 6/20/25
20,00:00:00 6/21/25
20,00:00:00 6/22/25
20,00:00:00 6/23/25
10,00:00:00 6/24/25
12,00:00:00 6/25/25
9,00:00:00 6/26/25
14,00:00:00 6/27/25
16,00:00:00 6/28/25
17,00:00:00 6/29/25
10,00:00:00 6/30/25
17,00:00:00 7/1/25
21,00:00:00 7/2/25
19,00:00:00 7/3/25
18,00:00:00 7/4/25
20,00:00:00 7/5/25
6,00:00:00 7/6/25
20,00:00:00 7/7/25
16,00:00:00 7/8/25
18,00:00:00 7/9/25
20,00:00:00 7/10/25
6,00:00:00 7/11/25
3,00:00:00 7/12/25
17,00:00:00 7/13/25
21,00:00:00 7/14/25
19,00:00:00 7/15/25
19,00:00:00 7/16/25
7,00:00:00 7/17/25
22,00:00:00 7/18/25
14,00:00:00 7/19/25
14,00:00:00 7/20/25
6,00:00:00 7/21/25
13,00:00:00 7/22/25
12,00:00:00 7/23/25
16,00:00:00 7/24/25
13,00:00:00 7/25/25
16,00:00:00 7/26/25
15,00:00:00 7/27/25
20,00:00:00 7/28/25
20,00:00:00 7/29/25
15,00:00:00 7/30/25
5,00:00:00 7/31/25
19,00:00:00 8/1/25
17,00:00:00 8/2/25
18,00:00:00 8/3/25
17,00:00:00 8/4/25
15,00:00:00 8/5/25
16,00:00:00 8/6/25
8,00:00:00 8/7/25
18,00:00:00 8/8/25
15,00:00:00 8/9/25
9,00:00:00 8/10/25
5,00:00:00 8/11/25
14,00:00:00 8/12/25
15,00:00:00 8/13/25
20,00:00:00 8/14/25
9,00:00:00 8/15/25
14,00:00:00 8/16/25
9,00:00:00 8/17/25
10,00:00:00 8/18/25
7,00:00:00 8/19/25
14,00:00:00 8/20/25
14,00:00:00 8/21/25
15,00:00:00 8/22/25
14,00:00:00 8/23/25
16,00:00:00 8/24/25
17,00:00:00 8/25/25
19,00:00:00 8/26/25
17,00:00:00 8/27/25
13,00:00:00 8/28/25
15,00:00:00 8/29/25
10,00:00:00 8/30/25
9,00:00:00 8/31/25
17,00:00:00 9/1/25
17,00:00:00 9/2/25
13,00:00:00 9/3/25
14,00:00:00 9/4/25
17,00:00:00 9/5/25
14,00:00:00 9/6/25
11,00:00:00 9/7/25
18,00:00:00 9/8/25
17,00:00:00 9/9/25
11,00:00:00 9/10/25
14,00:00:00 9/11/25
17,00:00:00 9/12/25
14,00:00:00 9/13/25
13,00:00:00 9/14/25
16,00:00:00 9/15/25
8,00:00:00 9/16/25
14,00:00:00 9/17/25
6,00:00:00 9/18/25
10,00:00:00 9/19/25
11,00:00:00 9/20/25
13,00:00:00 9/21/25
11,00:00:00 9/22/25
8,00:00:00 9/23/25
13,00:00:00 9/24/25
9,00:00:00 9/25/25
16,00:00:00 9/26/25
17,00:00:00 9/27/25
17,00:00:00 9/28/25
14,00:00:00 9/29/25
14,00:00:00 9/30/25
10,00:00:00 10/1/25
8,00:00:00 10/2/25
15,00:00:00 10/3/25
12,00:00:00 10/4/25
15,00:00:00 10/5/25
12,00:00:00 10/6/25
4,00:00:00 10/7/25
13,00:00:00 10/8/25
17,00:00:00 10/9/25
15,00:00:00 10/10/25
16,00:00:00 10/11/25
15,00:00:00 10/12/25
11,00:00:00 10/13/25
16,00:00:00 10/14/25
1,00:00:00 10/15/25
0,00:00:00 10/16/25
5,00:00:00 10/17/25
7,00:00:00 10/18/25
12,00:00:00 10/19/25
16,00:00:00 10/20/25
9,00:00:00 10/21/25
2,00:00:00 10/22/25
7,00:00:00 10/23/25
12,00:00:00 10/24/25
14,00:00:00 10/25/25
3,00:00:00 10/26/25
13,00:00:00 10/27/25
13,00:00:00 10/28/25
3,00:00:00 10/29/25
13,00:00:00 10/30/25
6,00:00:00 10/31/25
3,00:00:00 11/1/25
3,00:00:00 11/2/25
10,00:00:00 11/3/25
13,00:00:00 11/4/25
10,00:00:00 11/5/25
13,00:00:00 11/6/25
5,00:00:00 11/7/25
6,00:00:00 11/8/25
2,00:00:00 11/9/25
6,00:00:00 11/10/25
12,00:00:00 11/11/25
12,00:00:00 11/12/25
12,00:00:00 11/13/25
7,00:00:00 11/14/25
11,00:00:00 11/15/25
11,00:00:00 11/16/25
12,00:00:00 11/17/25
4,00:00:00 11/18/25
0,00:00:00 11/19/25
1,00:00:00 11/20/25
1,00:00:00 11/21/25
9,00:00:00 11/22/25
7,00:00:00 11/23/25
11,00:00:00 11/24/25
1,00:00:00 11/25/25
0,00:00:00 11/26/25
2,00:00:00 11/27/25
3,00:00:00 11/28/25
11,00:00:00 11/29/25
0,00:00:00 11/30/25
1,00:00:00 12/1/25
0,00:00:00 12/2/25
1,00:00:00 12/3/25
1,00:00:00 12/4/25
4,00:00:00 12/5/25
0,00:00:00 12/6/25
2,00:00:00 12/7/25
0,00:00:00 12/8/25
0,00:00:00 12/9/25
0,00:00:00 12/10/25
1,00:00:00 12/11/25
3,00:00:00 12/12/25
1,00:00:00 12/13/25
6,00:00:00 12/14/25
11,00:00:00 12/15/25
4,00:00:00 12/16/25
7,00:00:00 12/17/25
7,00:00:00 12/18/25
3,00:00:00 12/19/25
6,00:00:00 12/20/25
10,00:00:00 12/21/25
10,00:00:00 12/22/25
2,00:00:00 12/23/25
10,00:00:00 12/24/25
1,00:00:00 12/25/25
0,00:00:00 12/26/25
0,00:00:00 12/27/25
1,00:00:00 12/28/25
0,00:00:00 12/29/25
7,00:00:00 12/30/25
1,00:00:00 12/31/25
1,00:00:00 1/1/26
4,00:00:00 1/2/26
8,00:00:00 1/3/26
2,00:00:00 1/4/26
2,00:00:00 1/5/26
3,00:00:00 1/6/26
1,00:00:00 1/7/26
10,00:00:00 1/8/26
2,00:00:00 1/9/26
11,00:00:00 1/10/26
6,00:00:00 1/11/26
6,00:00:00 1/12/26
11,00:00:00 1/13/26
9,00:00:00 1/14/26
13,00:00:00 1/15/26
6,00:00:00 1/16/26
2,00:00:00 1/17/26
0,00:00:00 1/18/26
0,00:00:00 1/19/26
6,00:00:00 1/20/26
0,00:00:00 1/21/26
0,00:00:00 1/22/26
0,00:00:00 1/23/26
0,00:00:00 1/24/26
0,00:00:00 1/25/26
0,00:00:00 1/26/26
